IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,54700,209.52.156.97,443,10422,Instagram,com.instagram.android,HTTPS,Closed,instagram.fcxh3-1.fna.fbcdn.net,470,1679,6,5,2026-01-04T08:19:54.870-08:00,2026-01-04T08:19:54.918-08:00
6,10.215.173.1,52186,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.063-08:00,2026-01-04T08:19:55.247-08:00
6,10.215.173.1,52188,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.071-08:00,2026-01-04T08:19:55.241-08:00
6,10.215.173.1,52192,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.074-08:00,2026-01-04T08:19:55.152-08:00
6,10.215.173.1,52200,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.077-08:00,2026-01-04T08:19:55.185-08:00
6,10.215.173.1,52210,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.079-08:00,2026-01-04T08:19:55.266-08:00
6,10.215.173.1,52220,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.080-08:00,2026-01-04T08:19:55.206-08:00
6,10.215.173.1,52234,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.081-08:00,2026-01-04T08:19:55.179-08:00
6,10.215.173.1,52238,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.082-08:00,2026-01-04T08:19:55.234-08:00
6,10.215.173.1,52244,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.083-08:00,2026-01-04T08:19:55.225-08:00
6,10.215.173.1,52258,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.084-08:00,2026-01-04T08:19:55.259-08:00
6,10.215.173.1,52266,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.085-08:00,2026-01-04T08:19:55.163-08:00
6,10.215.173.1,52278,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:19:55.086-08:00,2026-01-04T08:19:55.253-08:00
6,10.215.173.1,38762,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:19:59.697-08:00,2026-01-04T08:19:59.785-08:00
6,10.215.173.1,38764,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:00.458-08:00,2026-01-04T08:20:00.845-08:00
6,10.215.173.1,38780,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:07.909-08:00,2026-01-04T08:20:08.041-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,38646,2a03:2880:f36c:24:face:b00c:0:6e2e,5222,10422,Instagram,com.instagram.android,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,320,0,4,0,2026-01-04T08:20:09.179-08:00,2026-01-04T08:20:16.376-08:00
17,10.215.173.1,2683,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,141,1,1,2026-01-04T08:20:09.183-08:00,2026-01-04T08:20:09.212-08:00
17,10.215.173.1,36349,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,2026-01-04T08:20:09.188-08:00,2026-01-04T08:20:09.208-08:00
6,42.3.40.128,5222,253.0.0.2,38646,10422,Instagram,com.instagram.android,TCP,Closed,,88,0,2,0,2026-01-04T08:20:09.204-08:00,2026-01-04T08:21:20.132-08:00
6,10.215.173.1,38788,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:09.272-08:00,2026-01-04T08:20:09.335-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,49722,2a03:2880:f36c:24:face:b00c:0:6e2e,443,10422,Instagram,com.instagram.android,TLS,Closed,z-p42-chat-e2ee-ig.facebook.com,320,0,4,0,2026-01-04T08:20:09.433-08:00,2026-01-04T08:20:16.632-08:00
6,42.3.40.128,443,253.0.0.2,49722,10422,Instagram,com.instagram.android,TLS,Closed,,88,0,2,0,2026-01-04T08:20:09.477-08:00,2026-01-04T08:21:20.132-08:00
6,10.215.173.1,35124,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:09.706-08:00,2026-01-04T08:20:09.815-08:00
17,10.215.173.1,12625,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,gecko31-normal-alisg.tiktokv.com,78,133,1,1,2026-01-04T08:20:12.859-08:00,2026-01-04T08:20:13.155-08:00
6,10.215.173.1,35134,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:16.121-08:00,2026-01-04T08:20:16.242-08:00
6,10.215.173.1,35148,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:16.771-08:00,2026-01-04T08:20:16.844-08:00
6,10.215.173.1,35162,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:17.625-08:00,2026-01-04T08:20:17.739-08:00
6,10.215.173.1,35166,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:18.008-08:00,2026-01-04T08:20:18.126-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,50360,2a03:2880:f36c:24:face:b00c:0:6e2e,80,10422,Instagram,com.instagram.android,HTTP,Closed,z-p42-chat-e2ee-ig.facebook.com,80,0,1,0,2026-01-04T08:20:19.194-08:00,2026-01-04T08:20:19.194-08:00
6,42.3.40.128,80,253.0.0.2,50360,10422,Instagram,com.instagram.android,HTTP,Closed,,88,0,2,0,2026-01-04T08:20:19.235-08:00,2026-01-04T08:21:20.132-08:00
6,10.215.173.1,33482,57.144.216.36,5222,10422,Instagram,com.instagram.android,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,3748,817,12,13,2026-01-04T08:20:19.448-08:00,2026-01-04T08:21:20.132-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,56804,2a03:2880:f36c:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:20:21.459-08:00,2026-01-04T08:20:21.459-08:00
6,42.3.40.128,443,253.0.0.2,56804,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:20:21.500-08:00,2026-01-04T08:21:21.589-08:00
6,10.215.173.1,34562,57.144.216.144,443,10422,Instagram,com.instagram.android,HTTPS,Closed,edge-mqtt.facebook.com,485,1795,6,5,2026-01-04T08:20:21.534-08:00,2026-01-04T08:20:21.623-08:00
17,10.215.173.1,3781,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,p19-common-sign-useastred.tiktokcdn-eu.com,88,142,1,1,2026-01-04T08:20:21.630-08:00,2026-01-04T08:20:21.671-08:00
6,10.215.173.1,60446,146.75.42.73,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,p19-common-sign-useastred.tiktokcdn-eu.com,5041,99501,53,64,2026-01-04T08:20:21.676-08:00,2026-01-04T08:22:15.961-08:00
6,10.215.173.1,42428,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:24.326-08:00,2026-01-04T08:20:24.434-08:00
6,10.215.173.1,42430,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:25.190-08:00,2026-01-04T08:20:25.316-08:00
17,10.215.173.1,6916,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,test-gateway.instagram.com,72,123,1,1,2026-01-04T08:20:25.196-08:00,2026-01-04T08:20:25.256-08:00
6,10.215.173.1,42436,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:25.857-08:00,2026-01-04T08:20:25.944-08:00
6,10.215.173.1,42442,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:26.218-08:00,2026-01-04T08:20:26.315-08:00
17,10.215.173.1,9984,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,oec-im-tt-sg.tiktokglobalshopv.com,80,285,1,1,2026-01-04T08:20:29.505-08:00,2026-01-04T08:20:29.613-08:00
17,10.215.173.1,4792,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,oec-im-tt-sg.tiktokglobalshopv.com,80,194,1,1,2026-01-04T08:20:29.507-08:00,2026-01-04T08:20:29.615-08:00
6,10.215.173.1,57008,146.75.42.73,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,oec-im-tt-sg.tiktokglobalshopv.com,2417,4877,11,11,2026-01-04T08:20:29.625-08:00,2026-01-04T08:21:30.169-08:00
17,10.215.173.1,58526,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,jsb31-normal-alisg.tiktokv.com,76,162,1,1,2026-01-04T08:20:31.263-08:00,2026-01-04T08:20:31.275-08:00
17,10.215.173.1,17979,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,jsb31-normal-alisg.tiktokv.com,76,131,1,1,2026-01-04T08:20:31.266-08:00,2026-01-04T08:20:31.382-08:00
6,10.215.173.1,39426,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:32.534-08:00,2026-01-04T08:20:32.628-08:00
6,10.215.173.1,39434,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:33.710-08:00,2026-01-04T08:20:33.784-08:00
6,10.215.173.1,39440,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:33.924-08:00,2026-01-04T08:20:33.994-08:00
6,10.215.173.1,39448,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:34.001-08:00,2026-01-04T08:20:34.059-08:00
6,10.215.173.1,39464,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:34.456-08:00,2026-01-04T08:20:34.502-08:00
17,10.215.173.1,31781,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph.facebook.com,64,116,1,1,2026-01-04T08:20:36.194-08:00,2026-01-04T08:20:36.241-08:00
17,10.215.173.1,14217,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph.facebook.com,64,104,1,1,2026-01-04T08:20:36.203-08:00,2026-01-04T08:20:36.235-08:00
6,10.215.173.1,54194,57.144.216.141,443,10422,Instagram,com.instagram.android,HTTPS,Closed,graph.facebook.com,636,1784,6,5,2026-01-04T08:20:36.395-08:00,2026-01-04T08:20:36.520-08:00
6,10.215.173.1,41704,52.96.113.242,443,10347,Email,com.samsung.android.email.provider,HTTPS,Closed,m.hotmail.com,3039,799,7,7,2026-01-04T08:20:39.655-08:00,2026-01-04T08:21:40.376-08:00
6,10.215.173.1,38096,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:40.747-08:00,2026-01-04T08:20:40.858-08:00
6,10.215.173.1,38102,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:41.625-08:00,2026-01-04T08:20:41.728-08:00
6,10.215.173.1,38108,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:20:41.965-08:00,2026-01-04T08:20:42.065-08:00
6,10.215.173.1,38120,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:20:42.320-08:00,2026-01-04T08:20:42.417-08:00
6,10.215.173.1,38122,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:42.759-08:00,2026-01-04T08:20:42.841-08:00
6,10.215.173.1,38138,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:48.956-08:00,2026-01-04T08:20:49.067-08:00
6,10.215.173.1,45480,74.125.199.188,5228,10258,Google Play services,com.google.android.gms,TLS,Closed,mtalk.google.com,1391,1224,8,9,2026-01-04T08:20:49.941-08:00,2026-01-04T08:21:50.384-08:00
6,10.215.173.1,54878,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:50.439-08:00,2026-01-04T08:20:50.524-08:00
6,10.215.173.1,54894,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:20:50.916-08:00,2026-01-04T08:20:51.006-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,37566,2a03:2880:f357:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt-fallback.facebook.com,80,0,1,0,2026-01-04T08:20:52.640-08:00,2026-01-04T08:20:52.640-08:00
17,10.215.173.1,59557,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,edge-mqtt-fallback.facebook.com,77,138,1,1,2026-01-04T08:20:52.645-08:00,2026-01-04T08:20:52.684-08:00
17,10.215.173.1,41180,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,edge-mqtt-fallback.facebook.com,77,126,1,1,2026-01-04T08:20:52.650-08:00,2026-01-04T08:20:52.684-08:00
6,10.215.173.1,57038,57.144.174.144,443,10422,Instagram,com.instagram.android,HTTPS,Closed,edge-mqtt-fallback.facebook.com,494,1844,6,6,2026-01-04T08:20:52.713-08:00,2026-01-04T08:20:52.876-08:00
6,42.3.40.128,443,253.0.0.2,37566,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:20:52.733-08:00,2026-01-04T08:21:52.811-08:00
6,10.215.173.1,47118,71.18.145.246,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,v45.tiktokcdn.com,923,529,6,6,2026-01-04T08:20:52.756-08:00,2026-01-04T08:21:52.824-08:00
6,10.215.173.1,47126,71.18.145.246,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,v45.tiktokcdn.com,5085,568793,86,177,2026-01-04T08:20:52.759-08:00,2026-01-04T08:21:52.848-08:00
17,10.215.173.1,27290,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,v45.tiktokcdn.com,63,116,1,1,2026-01-04T08:20:52.766-08:00,2026-01-04T08:20:52.954-08:00
6,10.215.173.1,47142,71.18.145.246,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,v45.tiktokcdn.com,923,529,6,6,2026-01-04T08:20:52.794-08:00,2026-01-04T08:21:53.166-08:00
6,10.215.173.1,56518,167.82.86.73,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,v19.tiktokcdn.com,841,3826,6,6,2026-01-04T08:20:52.828-08:00,2026-01-04T08:21:55.453-08:00
17,10.215.173.1,22430,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,v19.tiktokcdn.com,63,165,1,1,2026-01-04T08:20:52.830-08:00,2026-01-04T08:20:52.856-08:00
17,10.215.173.1,30061,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,v19.tiktokcdn.com,63,123,1,1,2026-01-04T08:20:52.832-08:00,2026-01-04T08:20:52.859-08:00
6,10.215.173.1,56520,167.82.86.73,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,v19.tiktokcdn.com,881,3866,7,7,2026-01-04T08:20:52.855-08:00,2026-01-04T08:21:55.453-08:00
6,10.215.173.1,47014,64.114.108.35,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,v16m.tiktokcdn.com,1017,4028,10,9,2026-01-04T08:20:52.943-08:00,2026-01-04T08:21:13.734-08:00
6,10.215.173.1,47016,64.114.108.35,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,v16m.tiktokcdn.com,1017,4027,10,9,2026-01-04T08:20:52.973-08:00,2026-01-04T08:21:13.737-08:00
6,10.215.173.1,33198,184.30.150.79,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,api16-normal-c-useast1a.tiktokv.com,1017,4038,10,9,2026-01-04T08:20:53.667-08:00,2026-01-04T08:21:13.738-08:00
6,10.215.173.1,33210,184.30.150.79,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,api16-normal-c-useast1a.tiktokv.com,1017,4038,10,9,2026-01-04T08:20:53.701-08:00,2026-01-04T08:21:13.739-08:00
17,10.215.173.1,22829,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph.instagram.com,65,122,1,1,2026-01-04T08:20:54.947-08:00,2026-01-04T08:20:54.990-08:00
17,10.215.173.1,59713,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph.instagram.com,65,110,1,1,2026-01-04T08:20:54.950-08:00,2026-01-04T08:20:54.975-08:00
6,10.215.173.1,46252,157.240.3.63,443,10422,Instagram,com.instagram.android,HTTPS,Closed,graph.instagram.com,458,1638,6,5,2026-01-04T08:20:55.142-08:00,2026-01-04T08:20:55.247-08:00
17,10.215.173.1,42342,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,sf-tk-sg.ibytedtos.com,68,258,1,1,2026-01-04T08:20:55.465-08:00,2026-01-04T08:20:55.518-08:00
17,10.215.173.1,5123,10.215.173.2,53,10443,TikTok,com.zhiliaoapp.musically,DNS,Closed,sf-tk-sg.ibytedtos.com,68,234,1,1,2026-01-04T08:20:55.473-08:00,2026-01-04T08:20:55.505-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,39506,2600:140a:1000:e::b81e:9625,443,10443,TikTok,com.zhiliaoapp.musically,HTTPS,Closed,sf-tk-sg.ibytedtos.com,1835,18742,12,16,2026-01-04T08:20:55.528-08:00,2026-01-04T08:22:00.551-08:00
17,10.215.173.1,56332,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,test-gateway.instagram.com,72,135,1,1,2026-01-04T08:20:56.966-08:00,2026-01-04T08:20:57.037-08:00
6,10.215.173.1,54904,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:20:58.966-08:00,2026-01-04T08:20:59.073-08:00
6,10.215.173.1,46802,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:21:00.018-08:00,2026-01-04T08:21:00.088-08:00
17,10.215.173.1,45276,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i-fallback.instagram.com,70,131,1,1,2026-01-04T08:21:00.501-08:00,2026-01-04T08:21:00.547-08:00
17,10.215.173.1,43287,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i.instagram.com,61,118,1,1,2026-01-04T08:21:00.505-08:00,2026-01-04T08:21:00.539-08:00
17,10.215.173.1,25057,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph-fallback.facebook.com,73,134,1,1,2026-01-04T08:21:00.508-08:00,2026-01-04T08:21:00.547-08:00
17,10.215.173.1,45806,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph.facebook.com,64,104,1,1,2026-01-04T08:21:00.511-08:00,2026-01-04T08:21:00.525-08:00
17,10.215.173.1,20164,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i-fallback.instagram.com,70,119,1,1,2026-01-04T08:21:00.513-08:00,2026-01-04T08:21:00.548-08:00
17,10.215.173.1,58559,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i.instagram.com,61,106,1,1,2026-01-04T08:21:00.515-08:00,2026-01-04T08:21:00.527-08:00
17,10.215.173.1,25111,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph-fallback.facebook.com,73,122,1,1,2026-01-04T08:21:00.517-08:00,2026-01-04T08:21:00.533-08:00
17,10.215.173.1,29956,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph-fallback.instagram.com,74,135,1,1,2026-01-04T08:21:00.541-08:00,2026-01-04T08:21:00.650-08:00
17,10.215.173.1,58249,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph-fallback.instagram.com,74,123,1,1,2026-01-04T08:21:00.545-08:00,2026-01-04T08:21:00.651-08:00
17,10.215.173.1,9695,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,test-gateway.instagram.com,72,123,1,1,2026-01-04T08:21:05.184-08:00,2026-01-04T08:21:05.253-08:00
6,10.215.173.1,46818,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:21:05.373-08:00,2026-01-04T08:21:05.489-08:00
6,10.215.173.1,46834,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:21:06.839-08:00,2026-01-04T08:21:06.921-08:00
6,10.215.173.1,46844,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:21:07.298-08:00,2026-01-04T08:21:07.407-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,33026,2a03:2880:f36c:90:face:b00c:0:8e,443,10345,Facebook,com.facebook.katana,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:21:07.324-08:00,2026-01-04T08:21:07.324-08:00
17,10.215.173.1,52793,10.215.173.2,53,10345,Facebook,com.facebook.katana,DNS,Closed,edge-mqtt.facebook.com,68,120,1,1,2026-01-04T08:21:07.326-08:00,2026-01-04T08:21:07.384-08:00
17,10.215.173.1,33054,10.215.173.2,53,10345,Facebook,com.facebook.katana,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,2026-01-04T08:21:07.327-08:00,2026-01-04T08:21:07.345-08:00
6,10.215.173.1,56472,57.144.216.141,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,web.facebook.com,529,1838,6,6,2026-01-04T08:21:07.343-08:00,2026-01-04T08:21:07.441-08:00
17,10.215.173.1,53294,10.215.173.2,53,10345,Facebook,com.facebook.katana,DNS,Closed,web.facebook.com,62,114,1,1,2026-01-04T08:21:07.346-08:00,2026-01-04T08:21:07.398-08:00
17,10.215.173.1,14949,10.215.173.2,53,10345,Facebook,com.facebook.katana,DNS,Closed,web.facebook.com,62,102,1,1,2026-01-04T08:21:07.348-08:00,2026-01-04T08:21:07.389-08:00
6,42.3.40.128,443,253.0.0.2,33026,10345,Facebook,com.facebook.katana,TLS,Closed,,135,0,3,0,2026-01-04T08:21:07.349-08:00,2026-01-04T08:22:07.465-08:00
17,10.215.173.1,6461,10.215.173.2,53,10345,Facebook,com.facebook.katana,DNS,Closed,graph.facebook.com,64,104,1,1,2026-01-04T08:21:07.386-08:00,2026-01-04T08:21:07.401-08:00
6,10.215.173.1,60902,57.144.216.144,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,edge-mqtt.facebook.com,485,1835,6,6,2026-01-04T08:21:07.397-08:00,2026-01-04T08:21:07.465-08:00
6,10.215.173.1,56478,57.144.216.141,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,graph.facebook.com,710,1840,6,6,2026-01-04T08:21:07.596-08:00,2026-01-04T08:21:07.693-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,33042,2a03:2880:f36c:8:face:b00c:0:38d9,5222,10345,Facebook,com.facebook.katana,TCP,Closed,chat-e2ee-mini.facebook.com,80,0,1,0,2026-01-04T08:21:08.350-08:00,2026-01-04T08:21:08.350-08:00
